kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,Target
10259029,FALSE POSITIVE,7.061149921,3.33515,131257.0,631.5,43.71,842.0,118.87,5585.0,4.564,0.798,0.0
5598595,FALSE POSITIVE,0.648774274,2.643,231.0,26.1,1.08,1659.0,1795.83,5026.0,4.557,0.729,0.0
5526527,CONFIRMED,16.7364755,2.151,1147.0,9.9,2.73,464.0,10.99,4334.0,4.618,0.653,1.0
7802136,FALSE POSITIVE,10.980246199,3.74464,50078.0,1555.4,21.94,821.0,107.47,5952.0,4.462,0.897,0.0
5091614,FALSE POSITIVE,21.142458554,5.17846,73960.9,3830.9,41.68,672.0,48.12,6079.0,4.495,0.945,0.0
7779077,CONFIRMED,16.84183355,2.6194,822.1,23.6,3.08,699.0,56.43,5602.0,4.404,1.009,1.0
10686930,FALSE POSITIVE,2.61844178,3.203,45.1,12.7,2.16,2033.0,4044.74,5088.0,3.502,3.293,0.0
8009500,FALSE POSITIVE,38.47674409,5.10744,173168.0,3487.8,33.8,463.0,10.85,5294.0,4.507,0.79,0.0
4150611,FALSE POSITIVE,1.434200327,5.968,3097.3,39.1,44.76,2410.0,7985.65,6911.0,4.038,1.501,0.0
5020319,CONFIRMED,16.71987303,3.317,523.1,19.2,2.52,767.0,81.63,6020.0,4.389,1.085,1.0
6850504,CONFIRMED,10.854095934,3.7768,1034.4,252.8,2.99,765.0,80.88,5465.0,4.449,0.925,1.0
4852528,CONFIRMED,0.986785834,1.1879,450.0,51.5,1.19,1054.0,292.35,4041.0,4.697,0.567,1.0
6432345,CONFIRMED,234.635652,6.965,868.5,26.7,2.56,267.0,1.2,5422.0,4.481,0.885,1.0
3219995,CONFIRMED,18.87058705,3.4701,588.0,28.5,2.67,701.0,56.97,6103.0,4.496,0.949,1.0
7373451,CONFIRMED,226.8904775,7.558,3136.4,46.8,4.53,236.0,0.73,5067.0,4.585,0.75,1.0
3832474,CONFIRMED,143.2063047,8.9302,10565.7,138.8,8.9,308.0,2.14,5485.0,4.556,0.867,1.0
9782691,CONFIRMED,11.38840217,3.6949,438.0,34.7,3.04,979.0,216.55,5876.0,4.151,1.456,1.0
8043721,FALSE POSITIVE,0.77957913,2.457,70.4,11.1,0.71,1819.0,2585.39,5699.0,4.553,0.853,0.0
5780885,CONFIRMED,4.885488596,5.16165,7458.4,2590.1,16.66,1496.0,1182.79,6036.0,3.968,1.909,1.0
4833421,CONFIRMED,21.58752788,4.4968,336.8,34.0,2.18,747.0,73.42,6038.0,4.284,1.191,1.0
6609270,CONFIRMED,3.82223397,1.924,362.7,15.9,1.05,601.0,30.84,3729.0,4.733,0.514,1.0
2707916,FALSE POSITIVE,1.89124738,4.697,410.0,17.4,1.2,989.0,225.34,4615.0,4.66,0.589,0.0
7100673,CONFIRMED,2.89223998,2.521,44.3,17.3,0.7,1287.0,647.55,5574.0,4.354,1.065,1.0
7529266,CONFIRMED,8.600153929,9.0015,4510.2,1208.1,26.52,1703.0,1986.75,6093.0,3.475,3.913,1.0
4769799,FALSE POSITIVE,21.92866538,9.7526,22178.4,664.6,65.97,983.0,220.41,5001.0,3.469,3.028,0.0
8559863,FALSE POSITIVE,22.470494368,7.39097,45979.0,2393.2,19.12,518.0,17.04,5315.0,4.636,0.697,0.0
11243547,FALSE POSITIVE,2.16132662,4.487,112.2,25.3,0.5,687.0,52.58,3754.0,4.818,0.43,0.0
6278762,CONFIRMED,6.18943952,2.3316,83.2,26.8,0.65,783.0,88.79,5051.0,4.562,0.721,1.0
5211199,CONFIRMED,4.5620407,2.8521,81.6,22.8,2.82,1533.0,1306.97,5343.0,3.764,2.506,1.0
5982353,FALSE POSITIVE,19.563092517,6.9547,12992.2,2477.0,23.76,965.0,205.39,6208.0,3.959,1.831,0.0
10735331,FALSE POSITIVE,213.3990406,6.5043,13929.5,370.9,35.2,468.0,11.32,6960.0,4.069,1.83,0.0
11601584,CONFIRMED,51.8098276,6.343,1025.4,56.8,2.6,410.0,6.71,5191.0,4.53,0.826,1.0
8037145,CONFIRMED,25.75274977,2.7678,738.9,36.7,2.27,501.0,14.88,4963.0,4.501,0.826,1.0
5211470,FALSE POSITIVE,0.938074536,1.9618,575.9,36.1,417.01,5718.0,251840.36,4697.0,2.204,17.032,0.0
11768970,FALSE POSITIVE,15.541358818,2.44433,10308.2,773.4,149.19,1174.0,448.22,5092.0,3.42,3.54,0.0
9639021,FALSE POSITIVE,2.21568076,1.515,43.6,6.9,0.57,1236.0,550.44,5349.0,4.478,0.836,0.0
8953426,FALSE POSITIVE,2.665875491,7.59461,161389.0,2274.7,67.43,1502.0,1199.89,6234.0,4.351,1.159,0.0
6268648,CONFIRMED,15.86624787,4.25,77.3,28.4,1.31,879.0,141.18,6099.0,4.193,1.308,1.0
4946680,FALSE POSITIVE,8.665259912,3.1088,1840.6,181.4,82.42,1378.0,852.84,6071.0,3.796,2.389,0.0
8277797,CONFIRMED,4.33722007,2.4973,358.5,47.9,1.63,996.0,231.86,5390.0,4.499,0.876,1.0
7670485,FALSE POSITIVE,8.467706136,4.05376,77323.6,976.0,43.98,844.0,120.02,5873.0,4.554,0.843,0.0
8164012,CONFIRMED,1.252753881,2.1472,200.0,40.5,2.44,2199.0,5545.35,5907.0,4.041,1.705,1.0
2837111,CONFIRMED,8.7348852,4.49,270.7,24.8,1.59,890.0,148.62,5982.0,4.493,0.96,1.0
12058931,CONFIRMED,9.82578495,5.2498,433.3,38.1,2.66,935.0,180.36,6246.0,4.433,1.092,1.0
9640439,FALSE POSITIVE,0.873227249,0.7948,221.8,21.9,1.68,2152.0,5053.02,6341.0,4.409,1.111,0.0
6462874,FALSE POSITIVE,22.34293693,7.0813,2691.1,35.3,2.92,399.0,6.01,4260.0,4.663,0.58,0.0
8382339,FALSE POSITIVE,5.40597608,2.79,461.0,23.5,31.78,2818.0,14885.1,4840.0,2.56,15.355,0.0
9520668,FALSE POSITIVE,1.399326503,1.8305,206.4,22.7,1.0,1143.0,402.58,4502.0,4.572,0.728,0.0
5908086,FALSE POSITIVE,0.93705132,4.808,51.5,17.3,6.09,5094.0,159426.96,6691.0,3.088,7.781,0.0
7385387,FALSE POSITIVE,1.65546056,3.52,125.1,12.4,0.9,1331.0,743.75,5438.0,4.574,0.82,0.0
3859079,CONFIRMED,53.5292702,5.668,1086.1,34.5,2.28,348.0,3.48,4736.0,4.624,0.708,1.0
10350571,CONFIRMED,31.5925809,13.566,145.1,25.5,1.78,688.0,53.09,5676.0,4.1,1.487,1.0
7582689,CONFIRMED,6.80257947,4.608,32.7,14.7,0.73,1026.0,262.26,6006.0,4.403,1.082,1.0
4939346,CONFIRMED,34.9168399,7.343,500.0,15.4,2.39,602.0,31.13,6194.0,4.445,1.069,1.0
12314973,CONFIRMED,15.4130812,6.6358,264.3,55.2,2.59,944.0,187.39,6206.0,4.159,1.573,1.0
8112324,FALSE POSITIVE,0.575925434,2.4676,137404.0,354.4,38.24,1834.0,2666.7,5461.0,4.586,0.683,0.0
11754553,CONFIRMED,36.4454001,4.007,1122.3,21.7,1.99,332.0,2.88,4126.0,4.661,0.615,1.0
6541920,CONFIRMED,118.3786735,9.5574,1083.3,83.1,3.4,376.0,4.75,5657.0,4.364,1.046,1.0
11408935,FALSE POSITIVE,15.995094054,8.45037,44315.3,2019.7,17.09,676.0,49.26,5899.0,4.574,0.805,0.0
3541946,CONFIRMED,49.5674085,4.002,730.0,31.2,2.91,465.0,11.09,5569.0,4.474,0.927,1.0
6428794,CONFIRMED,169.135056,8.931,640.7,24.5,2.21,273.0,1.31,5171.0,4.545,0.801,1.0
5649833,FALSE POSITIVE,0.597933473,1.918,106.0,26.0,1.24,2564.0,10196.42,6543.0,4.382,1.159,0.0
8951205,CONFIRMED,4.95060632,1.719,309.5,17.4,1.28,885.0,145.23,5431.0,4.623,0.717,1.0
3543270,FALSE POSITIVE,4.176929219,5.2003,70355.0,187.0,31.35,938.0,183.08,5462.0,4.628,0.708,0.0
4551663,FALSE POSITIVE,12.07760884,2.233,151.0,14.0,1.03,708.0,59.51,5370.0,4.471,0.845,0.0
10095512,FALSE POSITIVE,3.008602107,4.34296,120272.0,502.0,56.15,1343.0,768.47,6033.0,4.398,1.026,0.0
6850504,CONFIRMED,6.09855603,2.9815,84.4,24.8,0.84,927.0,174.3,5465.0,4.449,0.925,1.0
9906489,FALSE POSITIVE,8.9648813,61.23,454.5,109.9,28.97,1040.0,276.3,6543.0,4.382,1.159,0.0
11018648,CONFIRMED,91.7732862,6.473,652.0,19.1,2.12,359.0,3.92,5586.0,4.56,0.798,1.0
9466668,CONFIRMED,10.6816951,3.605,307.8,21.9,2.3,897.0,152.75,5553.0,4.221,1.25,1.0
6451936,CONFIRMED,4.26374378,2.2725,182.0,23.8,1.28,1179.0,457.15,6032.0,4.395,0.935,1.0
3957082,FALSE POSITIVE,3.77881664,5.819,47.1,22.2,3.99,2580.0,10473.57,6115.0,3.267,5.544,0.0
10924340,FALSE POSITIVE,0.750744255,1.7921,170.6,50.4,17.07,2074.0,4387.1,6187.0,4.499,0.937,0.0
6937692,CONFIRMED,35.18105723,7.545,987.7,63.1,4.17,664.0,45.89,6520.0,4.375,1.215,1.0
5647638,FALSE POSITIVE,1.21607873,4.686,29.4,11.2,1.92,2803.0,14545.24,6234.0,3.741,2.5,0.0
8701327,FALSE POSITIVE,4.254417651,6.55436,294547.0,2074.5,133.79,1360.0,806.64,6292.0,4.256,1.235,0.0
9820483,CONFIRMED,3.584101048,2.7316,2608.1,166.3,4.66,1131.0,386.66,5739.0,4.518,0.922,1.0
9775938,CONFIRMED,33.6528474,3.9616,1140.8,41.9,3.05,470.0,11.5,4954.0,4.462,0.885,1.0
10748393,FALSE POSITIVE,386.39833,8.519,748.0,4.9,2.2,214.0,0.49,5284.0,4.523,0.812,0.0
8257407,FALSE POSITIVE,89.698168533,5.5418,273106.0,3420.3,102.08,554.0,22.33,6214.0,4.021,1.583,0.0
6021193,CONFIRMED,11.93205399,6.205,178.5,32.3,1.83,905.0,158.22,5711.0,4.221,1.391,1.0
8625821,FALSE POSITIVE,45.3968385,4.477,1355.2,38.9,21.23,437.0,8.62,5649.0,4.633,0.705,0.0
8042747,FALSE POSITIVE,469.52303,5.487,355.7,10.5,2.1,252.0,0.95,6197.0,4.449,1.035,0.0
3114661,FALSE POSITIVE,0.444291966,2.0792,10967.4,299.7,27.51,1836.0,2706.26,5255.0,4.678,0.636,0.0
5738346,FALSE POSITIVE,30.6113932,3.576,3472.0,37.5,19.68,317.0,2.38,3900.0,4.727,0.534,0.0
12058931,CONFIRMED,9.82578495,5.2498,433.3,38.1,2.66,935.0,180.36,6246.0,4.433,1.092,1.0
7204073,FALSE POSITIVE,0.566801906,1.626,89.7,27.0,0.55,1344.0,774.11,4208.0,4.662,0.583,0.0
8245108,FALSE POSITIVE,0.579108481,1.659,68.4,9.3,0.42,1377.0,849.52,4604.0,4.749,0.501,0.0
8381693,FALSE POSITIVE,21.5702917,40.4,148.7,41.0,29.53,888.0,146.81,6070.0,3.983,1.628,0.0
6381846,CONFIRMED,11.46347165,2.599,1048.6,56.5,3.0,752.0,75.57,5456.0,4.45,0.943,1.0
10587105,CONFIRMED,35.8656484,8.035,250.9,26.2,2.44,633.0,37.92,6078.0,4.29,1.189,1.0
10656823,CONFIRMED,34.0963441,3.896,472.7,21.5,1.71,469.0,11.42,5320.0,4.589,0.786,1.0
2140389,FALSE POSITIVE,0.967427812,5.8883,9127.8,323.4,29.01,1419.0,956.61,5066.0,4.625,0.709,0.0
8564674,CONFIRMED,12.2476121,3.209,402.7,6.8,1.9,763.0,80.29,5741.0,4.492,0.956,1.0
8540376,CONFIRMED,10.692115,4.657,408.4,9.4,2.71,1008.0,244.47,6474.0,4.311,1.242,1.0
3229150,CONFIRMED,18.5084526,6.596,758.9,30.1,29.33,683.0,51.32,5942.0,4.506,0.938,1.0
7898352,CONFIRMED,30.1837021,5.879,974.9,37.9,3.65,634.0,38.2,5733.0,4.281,1.183,1.0
9777256,FALSE POSITIVE,1.33251589,4.216,140.5,22.2,1.3,1747.0,2207.85,5701.0,4.291,1.068,0.0
4037163,FALSE POSITIVE,0.635441862,1.9827,147609.0,317.1,56.3,2118.0,4750.98,5780.0,4.438,1.0,0.0
11853878,CONFIRMED,7.68433346,1.4346,1175.0,28.5,2.58,583.0,27.35,4402.0,4.682,0.572,1.0
8015907,CONFIRMED,2.752359689,2.0722,791.9,115.7,2.54,1178.0,455.43,5461.0,4.499,0.897,1.0
11497958,CONFIRMED,19.85029495,2.8407,1607.5,34.4,1.52,297.0,1.83,3526.0,4.866,0.383,1.0
9899280,FALSE POSITIVE,1.332560589,4.2427,566.6,108.8,1.4,1086.0,330.32,4489.0,4.662,0.609,0.0
4149450,CONFIRMED,3.215109385,4.365,158.0,53.3,1.54,1155.0,421.21,5541.0,4.472,0.934,1.0
5436502,CONFIRMED,2.090811305,3.388,115.9,19.9,1.62,1642.0,1718.04,5739.0,4.191,1.384,1.0
3122985,FALSE POSITIVE,0.993488979,1.9694,24327.0,145.8,17.9,1914.0,3172.24,5811.0,4.328,0.998,0.0
7676423,CONFIRMED,2.46050095,1.861,276.8,16.7,1.03,969.0,208.54,4811.0,4.626,0.634,1.0
9946525,CONFIRMED,51.84688984,4.7769,9636.3,257.2,8.73,413.0,6.9,5227.0,4.535,0.838,1.0
11194032,CONFIRMED,28.51117639,4.5941,1844.6,145.5,3.27,423.0,7.55,4687.0,4.627,0.69,1.0
6871071,CONFIRMED,1.897828815,2.7114,132.4,27.2,1.73,1761.0,2278.95,5640.0,4.087,1.515,1.0
10464666,FALSE POSITIVE,131.73630485,5.28476,58381.2,1241.0,54.38,413.0,6.89,5102.0,3.962,1.669,0.0
5036530,FALSE POSITIVE,2.735152701,0.1046,283.3,4.7,3.27,1679.0,1875.08,6333.0,4.198,1.523,0.0
2989706,FALSE POSITIVE,1.257689465,0.8399,945.6,45.6,2.45,1513.0,1244.66,5676.0,4.571,0.787,0.0
5384079,CONFIRMED,7.05675145,2.0261,130.0,25.2,1.68,1196.0,483.95,6388.0,4.244,1.402,1.0
9466668,CONFIRMED,1.620467654,2.1888,159.6,22.7,1.57,1681.0,1893.42,5553.0,4.221,1.25,1.0
5602588,CONFIRMED,11.01819178,4.635,545.7,22.0,2.64,840.0,117.97,6075.0,4.486,0.969,1.0
3750350,FALSE POSITIVE,319.30633,6.74,155.2,7.2,1.26,279.0,1.44,6095.0,4.459,1.014,0.0
11565903,FALSE POSITIVE,117.140785,3.401,337.1,8.5,15.87,862.0,130.52,5282.0,2.932,8.243,0.0
3442055,CONFIRMED,29.6193891,4.9595,314.7,42.5,1.74,580.0,26.79,5618.0,4.401,0.996,1.0
9899355,FALSE POSITIVE,1.332564478,6.0325,1071.5,119.6,27.04,1618.0,1627.5,5995.0,4.536,0.878,0.0
6699562,FALSE POSITIVE,46.270524872,8.93033,66244.1,4607.4,35.98,572.0,25.29,6357.0,4.405,1.072,0.0
10000941,CONFIRMED,3.50472344,1.9464,90.7,18.4,0.8,1019.0,254.49,5115.0,4.477,0.854,1.0
9025971,CONFIRMED,141.2415405,6.7645,12990.5,380.9,11.49,352.0,3.62,5705.0,4.397,1.017,1.0
4570931,FALSE POSITIVE,1.544927524,1.0134,138.5,25.4,1.39,1824.0,2606.96,6309.0,4.34,1.132,0.0
7303287,CONFIRMED,125.86540191,9.0191,12389.5,544.7,12.37,394.0,5.71,5933.0,4.342,1.115,1.0
11465651,CONFIRMED,31.3351094,6.071,264.9,16.7,1.99,666.0,46.53,6404.0,4.393,1.142,1.0
6545018,FALSE POSITIVE,1.995728294,6.43532,251876.0,1496.5,45.2,1409.0,928.82,5807.0,4.455,0.861,0.0
10122538,CONFIRMED,12.2854718,2.996,1617.1,23.8,2.21,434.0,8.39,3891.0,4.718,0.564,1.0
11442793,CONFIRMED,210.6013843,11.9922,4159.3,232.4,7.7,342.0,3.22,5970.0,4.317,1.2,1.0
11497958,CONFIRMED,63.3354719,3.651,983.0,13.0,1.18,202.0,0.39,3526.0,4.866,0.383,1.0
8094120,FALSE POSITIVE,0.706423768,1.0597,46.1,15.9,1.16,2845.0,15425.08,6514.0,4.09,1.585,0.0
8669092,FALSE POSITIVE,1.000840564,1.3292,2714.4,73.2,80.25,3367.0,30248.83,6287.0,3.558,3.177,0.0
11497958,CONFIRMED,19.85029495,2.8407,1607.5,34.4,1.52,297.0,1.83,3526.0,4.866,0.383,1.0
6584273,CONFIRMED,51.1104797,7.712,330.0,21.9,1.6,478.0,12.38,5968.0,4.534,0.881,1.0
8355239,CONFIRMED,20.13490007,3.7962,1035.2,64.7,2.98,544.0,20.66,4963.0,4.501,0.826,1.0
6041734,CONFIRMED,24.3398202,3.891,777.3,27.8,5.09,737.0,69.79,5596.0,4.105,1.466,1.0
10935310,FALSE POSITIVE,4.128795314,2.771,154870.0,1041.8,52.0,1244.0,565.91,5949.0,4.311,1.083,0.0
7376983,CONFIRMED,2.345863002,1.6795,316.7,19.6,1.23,997.0,233.38,4769.0,4.622,0.714,1.0
11090556,CONFIRMED,2.7881793,3.397,55.8,17.7,1.02,1510.0,1228.07,5758.0,4.168,1.385,1.0
5706595,CONFIRMED,19.0231361,3.431,401.6,19.7,2.04,647.0,41.5,5569.0,4.459,0.954,1.0
10518399,FALSE POSITIVE,2.69636494,3.892,109.0,22.2,1.24,1406.0,925.14,5653.0,4.25,1.139,0.0
6049470,FALSE POSITIVE,354.7897,12.62,81.0,9.2,0.47,134.0,0.08,3778.0,4.742,0.515,0.0
3458028,CONFIRMED,1.442592305,2.9698,166.0,27.1,2.67,2700.0,12557.23,7216.0,3.983,2.043,1.0
7212066,FALSE POSITIVE,3.840485025,2.8592,31353.0,259.4,39.38,1077.0,318.66,5731.0,4.532,0.823,0.0
7673841,CONFIRMED,5.34182466,3.577,70.5,19.2,0.95,1125.0,379.09,5767.0,4.287,1.135,1.0
8948424,FALSE POSITIVE,5.888835386,3.7988,19466.0,208.2,584.67,1008.0,243.87,5780.0,4.438,1.0,0.0
11507101,CONFIRMED,38.3775486,5.588,724.2,34.7,2.82,529.0,18.53,5481.0,4.369,1.036,1.0
3241647,FALSE POSITIVE,0.851678507,2.028,67.9,9.1,0.85,1840.0,2698.28,5403.0,4.389,1.029,0.0
7429287,FALSE POSITIVE,358.66044,16.732,133.8,15.6,1.62,304.0,2.02,5619.0,4.07,1.406,0.0
6207053,FALSE POSITIVE,0.604755462,1.3741,334.5,40.3,1.29,1598.0,1534.24,4842.0,4.616,0.726,0.0
4736569,CONFIRMED,10.13200555,3.1683,911.6,37.6,1.67,574.0,25.66,4777.0,4.689,0.561,1.0
5816811,FALSE POSITIVE,2.227718792,4.9699,1039.0,124.3,8.88,1400.0,906.46,6038.0,4.508,0.922,0.0
11918099,CONFIRMED,2.337437946,1.9982,971.2,82.4,2.34,1070.0,311.16,5005.0,4.595,0.765,1.0
2695110,FALSE POSITIVE,44.18938922,6.8151,4293.5,102.0,14.0,537.0,19.73,6061.0,4.438,0.968,0.0
3230787,FALSE POSITIVE,17.734020239,7.27595,186680.0,2905.9,93.52,892.0,149.48,5883.0,4.04,1.554,0.0
8883593,CONFIRMED,5.743469797,3.4412,1240.2,79.7,3.13,982.0,219.95,5897.0,4.531,0.891,1.0
7515212,CONFIRMED,31.80475991,8.699,360.6,73.4,2.99,664.0,45.9,5867.0,4.235,1.356,1.0
11656918,CONFIRMED,62.1385979,4.2938,886.3,36.1,5.14,524.0,17.88,5123.0,3.992,1.621,1.0
12459731,FALSE POSITIVE,14.180228311,4.5344,172737.0,472.3,62.41,873.0,137.11,6289.0,4.33,1.142,0.0
8013439,CONFIRMED,5.62904396,3.7295,39.5,32.2,1.39,1576.0,1459.41,6197.0,3.837,2.188,1.0
6665064,FALSE POSITIVE,0.698359996,1.4959,774.1,26.1,28.97,1990.0,3702.25,5761.0,4.492,0.956,0.0
5219234,CONFIRMED,5.48711441,2.93,1328.6,51.9,3.24,836.0,115.29,5103.0,4.562,0.787,1.0
9115681,FALSE POSITIVE,1.86390886,4.414,176.1,18.3,77.99,2902.0,16718.87,6689.0,3.594,3.381,0.0
6196457,CONFIRMED,49.3567907,10.954,130.2,35.0,1.91,637.0,38.86,5862.0,4.05,1.67,1.0
9006449,CONFIRMED,12.64504291,9.117,200.4,32.7,1.55,741.0,71.28,5607.0,4.447,0.886,1.0
8282651,CONFIRMED,2.361724472,1.2167,587.0,34.6,1.53,922.0,170.59,4478.0,4.615,0.651,1.0
5218441,FALSE POSITIVE,3.613757526,5.9128,4872.2,591.2,7.05,1182.0,461.67,5986.0,4.498,0.906,0.0
1868404,FALSE POSITIVE,6.12601169,1.733,40.2,7.0,0.83,1141.0,400.49,5679.0,4.146,1.286,0.0
5802486,FALSE POSITIVE,1.073917869,2.4305,1926.6,137.5,33.01,1794.0,2450.63,5962.0,4.479,0.959,0.0
7918992,CONFIRMED,1.434745129,1.862,200.7,28.4,1.5,1664.0,1813.0,5806.0,4.4,1.064,1.0
5185765,FALSE POSITIVE,46.9434911,1.368,100.7,6.6,1.57,669.0,47.27,6253.0,4.102,1.55,0.0
7889486,FALSE POSITIVE,24.2416103,5.137,323.4,10.8,1.61,596.0,29.92,5763.0,4.527,0.904,0.0
8611257,CONFIRMED,99.2532336,7.208,538.0,20.5,2.17,300.0,1.93,5010.0,4.623,0.715,1.0
4770365,CONFIRMED,1.609321941,1.6067,728.5,35.3,1.57,958.0,199.28,4224.0,4.662,0.603,1.0
11968463,FALSE POSITIVE,0.646745436,1.188,115.6,14.3,1.49,2373.0,7468.24,6325.0,4.409,1.112,0.0
10345478,FALSE POSITIVE,14.49839316,3.7343,3271.1,125.6,5.16,607.0,32.22,5268.0,4.602,0.735,0.0
3559935,CONFIRMED,29.9111886,6.6436,942.0,50.8,2.9,541.0,20.31,5275.0,4.397,0.969,1.0
9992325,CONFIRMED,24.08632177,2.236,1041.7,18.0,2.78,500.0,14.78,4973.0,4.537,0.768,1.0
5478083,FALSE POSITIVE,15.85231085,4.8707,437862.0,252.4,679.44,725.0,65.17,5780.0,4.438,1.0,0.0
12108312,FALSE POSITIVE,0.70544824,2.9423,462.4,118.2,20.03,1868.0,2899.07,5717.0,4.564,0.826,0.0
5384713,FALSE POSITIVE,14.1502311,1.503,208.1,9.3,0.74,390.0,5.44,3705.0,4.721,0.529,0.0
7281616,FALSE POSITIVE,0.566799927,4.71,145.1,28.9,0.77,1649.0,1738.27,5092.0,4.671,0.645,0.0
7451315,FALSE POSITIVE,368.5224,36.29,1330.2,22.7,26.7,260.0,1.09,6063.0,4.473,0.941,0.0
4740676,FALSE POSITIVE,3.454241684,4.69505,88194.9,6581.3,75.11,2010.0,3867.02,6562.0,3.822,2.433,0.0
7049486,FALSE POSITIVE,26.718417546,8.14155,72975.7,2173.1,66.69,727.0,65.88,5957.0,4.168,1.286,0.0
6209347,FALSE POSITIVE,2.136577151,2.4682,79078.0,124.3,43.89,1311.0,698.75,5457.0,4.442,0.905,0.0
3541946,CONFIRMED,1.311842968,1.7876,245.1,44.2,1.43,1562.0,1410.6,5569.0,4.474,0.927,1.0
11295426,CONFIRMED,9.60505976,3.0063,55.0,32.2,0.91,941.0,185.15,5790.0,4.279,1.198,1.0
6150977,FALSE POSITIVE,2.765621941,2.3191,8342.2,173.2,34.42,1134.0,391.86,5423.0,4.542,0.828,0.0
6776401,CONFIRMED,26.85323647,4.4557,965.8,53.3,2.65,544.0,20.77,5329.0,4.455,0.869,1.0
8356054,FALSE POSITIVE,17.081202417,7.20617,134143.0,1524.8,39.24,585.0,27.61,5431.0,4.623,0.708,0.0
11014932,CONFIRMED,38.2856338,6.512,322.8,15.0,1.77,534.0,19.24,5616.0,4.394,0.999,1.0
5300878,FALSE POSITIVE,0.639721284,2.69771,465918.0,1012.9,46.59,1505.0,1220.53,4794.0,4.633,0.625,0.0
7100673,CONFIRMED,5.10110666,2.657,65.1,19.5,0.85,1065.0,304.8,5574.0,4.354,1.065,1.0
2584163,CONFIRMED,14.5598556,5.624,290.6,15.6,1.64,758.0,78.26,5959.0,4.46,0.966,1.0
4770617,CONFIRMED,5.18560081,4.054,252.6,27.6,2.34,1314.0,705.79,6172.0,4.198,1.471,1.0
9995771,CONFIRMED,25.4337864,6.514,302.0,14.3,2.0,667.0,46.8,5806.0,4.321,1.158,1.0
2307415,CONFIRMED,13.12162167,3.6138,196.9,32.7,1.99,913.0,164.48,6140.0,4.265,1.277,1.0
5387843,FALSE POSITIVE,0.870693883,1.2137,438.5,55.6,2.09,1876.0,2923.54,5985.0,4.519,0.883,0.0
9458613,CONFIRMED,5.66815821,4.9064,119.7,27.3,1.85,1336.0,752.7,5900.0,4.022,1.694,1.0
5730380,FALSE POSITIVE,0.954873008,1.0613,33.0,1.5,0.81,2325.0,6913.47,6092.0,4.114,1.363,0.0
2854914,CONFIRMED,25.93406406,4.6142,414.5,42.2,2.48,695.0,55.1,5952.0,4.287,1.225,1.0
3444588,CONFIRMED,0.928310036,1.1899,376.2,22.6,1.16,1115.0,365.72,4109.0,4.672,0.602,1.0
5113822,CONFIRMED,67.0930642,7.334,1254.2,73.7,3.51,420.0,7.38,5750.0,4.538,0.882,1.0
9269281,CONFIRMED,5.82348911,2.2441,888.7,38.1,3.0,955.0,196.33,5774.0,4.526,0.864,1.0
11122894,CONFIRMED,74.92768653,4.74,4119.2,161.5,6.39,409.0,6.62,5618.0,4.46,0.897,1.0
5444491,FALSE POSITIVE,0.759740194,3.252,42.5,13.7,0.67,2059.0,4245.86,6046.0,4.478,1.007,0.0
8962094,CONFIRMED,9.36059705,3.2069,236.5,42.0,1.42,784.0,89.47,5677.0,4.563,0.828,1.0
5542466,CONFIRMED,2.35574505,1.796,266.9,17.0,1.34,1093.0,338.4,4915.0,4.512,0.812,1.0
6962977,CONFIRMED,3.71545593,2.558,331.7,19.6,1.46,1001.0,237.42,5296.0,4.538,0.808,1.0
6311520,FALSE POSITIVE,0.941840589,5.06,388.3,23.0,27.05,2200.0,5547.35,6419.0,4.33,1.142,0.0
7882360,FALSE POSITIVE,364.14397,15.37,513.5,9.3,2.2,259.0,1.06,6039.0,4.493,0.951,0.0
12121570,CONFIRMED,91.500873,4.842,704.8,22.6,1.82,310.0,2.18,5051.0,4.628,0.706,1.0
5695904,FALSE POSITIVE,0.423854275,1.0198,235.3,33.3,0.58,1062.0,301.79,3553.0,4.887,0.368,0.0
10549576,FALSE POSITIVE,9.089355023,6.4006,101478.0,756.4,68.91,1511.0,1233.59,7675.0,4.051,2.015,0.0
5866724,CONFIRMED,8.13121389,4.2386,111.8,55.3,1.58,1117.0,368.36,6181.0,4.22,1.424,1.0
10122538,CONFIRMED,5.53609368,2.2942,1223.3,22.6,2.2,566.0,24.23,3891.0,4.718,0.564,1.0
6975129,FALSE POSITIVE,37.8404232,6.408,232.6,23.7,1.76,607.0,32.14,6243.0,4.406,1.149,0.0
9892816,CONFIRMED,39.4576228,9.557,244.8,41.6,2.8,658.0,44.26,6297.0,4.26,1.369,1.0
6806695,FALSE POSITIVE,0.855922327,1.514,130.9,21.1,0.87,1658.0,1782.11,5437.0,4.539,0.759,0.0
11599038,FALSE POSITIVE,17.4217322,4.718,208.4,9.3,1.42,727.0,65.92,6052.0,4.456,0.967,0.0
11442793,CONFIRMED,331.5972732,14.404,8322.1,355.0,10.89,294.0,1.76,5970.0,4.317,1.2,1.0
7599004,FALSE POSITIVE,2.41172358,2.6311,3364.7,108.6,50.53,1706.0,1997.33,6363.0,4.22,1.332,0.0
5351250,CONFIRMED,3.42806306,2.417,178.4,16.6,1.21,1131.0,386.14,5559.0,4.47,0.914,1.0
