pl_name,hostname,default_flag,koi_disposition,disp_refname,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_refname,koi_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,koi_prad,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,koi_insol,pl_insolerr1,pl_insolerr2,pl_insollim,koi_teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,koi_depth,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,koi_duration,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,koi_steff,st_tefferr1,st_tefferr2,st_tefflim,koi_srad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,koi_slogg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,koi_model_snr,Target
EPIC 201238110 b,EPIC 201238110,1,CONFIRMED,Heller et al. 2019,1.0,1.0,Published Confirmed,0.0,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,28.1656,0.0027,-0.0028,0.0,,,,,1.87,0.2,-0.45,0.0,,,,,9.589246983429575,,,,387.1480293040512,,,,0.0,15494.221930797461,,,,4.731236566116615,,,,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,,5392.8985097538125,,,,1.1589392579007387,,,,0.41,0.112,-0.048,0.0,,,,,,4.356114664021385,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,159.259,1.414,-1.39,16.014,1.133,-1.133,11.933,0.024,-0.024,15.2612,0.000501,-0.000501,2019-06-03,2019-07,2019-06-13,16.58892732421168,1.0
EPIC 201238110 b,EPIC 201238110,0,CONFIRMED,Heller et al. 2019,1.0,1.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,28.1696,0.0038,-0.0043,0.0,,,,,2.2,0.54,-0.3,0.0,,,,,7.291519659114101,,,,331.36822445890755,,,,0.0,3160.0,0.023,-0.024,0.0,3.36,0.192,-0.264,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,3540.7528594098335,,,,0.374,0.089,-0.035,0.0,,,,,,,,,,4.894521884740913,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,159.259,1.414,-1.39,16.014,1.133,-1.133,11.933,0.024,-0.024,15.2612,0.000501,-0.000501,2019-09-05,2019-09,2019-09-05,13.446808510638334,1.0
EPIC 201238110.01,EPIC 201238110,1,CANDIDATE,Kruse et al. 2019,1.0,1.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,7.904170000000001,0.00091,-0.00148,0.0,,,,,2.0600000000000005,0.53,-0.56,0.0,,,,,11.887470278105468,,,,516.9624535622913,,,,0.0,2680.0,0.023,-0.024,0.0,1.92,0.312,-0.528,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5776.261776190335,,,,0.374,0.089,-0.035,0.0,,,,,,,,,,4.716398008354662,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,159.259,1.414,-1.39,16.014,1.133,-1.133,11.933,0.024,-0.024,15.2612,0.000501,-0.000501,2019-09-05,2019-09,2019-09-05,11.404255319148888,0.0
EPIC 201238110.01,EPIC 201238110,0,CANDIDATE,Kruse et al. 2019,1.0,1.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,7.906960599999998,,,0.0,,,,,3.0199999999999996,,,0.0,,,,,13.659572535087136,,,,697.2754782354148,,,,0.0,2800.0,,,0.0,1.73,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3772.0,,,0.0,0.52,,,0.0,,,,,,,,,,4.744397935911289,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,159.259,1.414,-1.39,16.014,1.133,-1.133,11.933,0.024,-0.024,15.2612,0.000501,-0.000501,2015-12-05,2016-01,2015-12-05,44.00079282023131,0.0
EPIC 201238163.01,EPIC 201238163,1,CANDIDATE,Vanderburg et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,1.082961400000002,,,0.0,,,,,1.5600000000000005,,,0.0,,,,,21.047785184286454,,,,484.91960413359675,,,,0.0,655.0,,,0.0,1.2199999999999998,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3875.0,,,0.0,0.56,,,0.0,,,,,,,,,,4.713869654452065,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h33m03.07s,173.2627978,-03d23m19.39s,-3.3887192,299.406,4.528,-4.398,15.657,0.355,-0.355,12.282,0.024,-0.024,15.1848,0.000676,-0.000676,2015-12-05,2016-01,2015-12-05,55.24993285323495,0.0
EPIC 201239401.01,EPIC 201239401,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.905655000000003,4.9e-05,-5e-05,0.0,,,,,1.5700000000000003,0.16,-0.26,0.0,,,,,231.383266268305,,,,960.2231425281446,,,,0.0,678.0,0.0042,-0.0044,0.0,1.488,0.12,-0.12,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,4937.736783338765,,,,0.576,0.04,-0.028,0.0,,,,,,,,,,4.5487311950696965,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h32m12.69s,173.0528796,-03d22m13.16s,-3.370321,190.075,1.555,-1.555,15.731,0.446,-0.446,11.735,0.026,-0.026,14.9247,0.000531,-0.000531,2019-09-05,2019-09,2019-09-05,15.76744186046517,0.0
EPIC 201239401.01,EPIC 201239401,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,0.9055220500000019,,,0.0,,,,,1.5199999999999996,,,0.0,,,,,75.34706412830644,,,,721.0626274307879,,,,0.0,791.0000000000036,,,0.0,1.3200000000000003,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3710.0,,,0.0,0.5,,,0.0,,,,,,,,,,4.806758263641334,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h32m12.69s,173.0528796,-03d22m13.16s,-3.370321,190.075,1.555,-1.555,15.731,0.446,-0.446,11.735,0.026,-0.026,14.9247,0.000531,-0.000531,2015-12-05,2016-01,2015-12-05,55.40512963277371,0.0
EPIC 201247497.01,EPIC 201247497,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.7539099999999976,0.00015,-0.00015,0.0,,,,,3.7799999999999994,0.68,-0.68,0.0,,,,,200.19883464209167,,,,645.0188711571901,,,,0.0,5294.268968575307,,,,1.0296000000000003,0.1392,-0.1392,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,3918.0,46.0,-46.0,0.0,0.43599999999999994,0.027,-0.027,0.0,,,,,,,,,,4.846,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h51m47.15s,177.9464521,-03d14m45.67s,-3.2460183,793.131,108.24,-85.595,17.3749,0.0461,-0.0461,13.748,0.057,-0.057,16.7664,0.000761,-0.000761,2016-07-18,2016-09,2016-07-18,56.807669073186275,0.0
EPIC 201247497.01,EPIC 201247497,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2.7542100000000005,0.00012,-0.00012,0.0,,,,,8.4,1.2,-6.8,0.0,,,,,91.15012430913958,,,,765.7735262729198,,,,0.0,7460.0,0.054,-0.056,0.0,1.3200000000000003,0.168,-0.24,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,6527.144829897804,,,,0.89,0.063,-0.01,0.0,,,,,,,,,,4.264657090218312,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h51m47.15s,177.9464521,-03d14m45.67s,-3.2460183,793.131,108.24,-85.595,17.3749,0.0461,-0.0461,13.748,0.057,-0.057,16.7664,0.000761,-0.000761,2019-09-05,2019-09,2019-09-05,13.56363636363642,0.0
EPIC 201247497.01,EPIC 201247497,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2.7541129000000026,,,0.0,,,,,4.87,,,0.0,,,,,251.84824125928213,,,,816.2495880987474,,,,0.0,6710.0,,,0.0,1.24,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3834.0,,,0.0,0.55,,,0.0,,,,,,,,,,4.686338126578446,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h51m47.15s,177.9464521,-03d14m45.67s,-3.2460183,793.131,108.24,-85.595,17.3749,0.0461,-0.0461,13.748,0.057,-0.057,16.7664,0.000761,-0.000761,2015-12-05,2016-01,2015-12-05,43.72267012331656,0.0
EPIC 201257461.01,EPIC 201257461,1,FALSE POSITIVE,Montet et al. 2015,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,50.285869,,,0.0,,,,,3.4700000000000006,,,0.0,,,,,186.39067824997963,,,,678.1779128010063,,,,0.0,1840.0000000000036,,,0.0,12.62,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4859.0,,,0.0,0.74,,,0.0,,,,,,,,,,4.504228465718299,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m38.67s,178.1611264,-03d05m41.67s,-3.0949095,829.248,29.0795,-29.0795,11.668,0.033,-0.033,9.368,0.023,-0.023,11.5044,0.000606,-0.000606,2015-12-05,2016-01,2015-12-05,35.01786488242891,0.0
EPIC 201257461.01,EPIC 201257461,0,FALSE POSITIVE,Montet et al. 2015,1.0,0.0,Published Candidate,0.0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,50.27762,0.00785,-0.00785,0.0,,,,,209.51999999999998,99.23,-99.23,0.0,,,,,442.75721435453625,,,,1466.0,52.0,-52.0,0.0,0.0,3743.2419602141636,,,,2.8703098112000505,,,,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5141.0,38.0,-42.0,0.0,10.96,0.82,-0.93,0.0,,,,,-0.21,0.01,-0.01,0.0,[Fe/H],3.9209599460133413,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m38.67s,178.1611264,-03d05m41.67s,-3.0949095,829.248,29.0795,-29.0795,11.668,0.033,-0.033,9.368,0.023,-0.023,11.5044,0.000606,-0.000606,2015-12-05,2015-08,2015-12-05,68.77194282539745,0.0
EPIC 201258341.01,EPIC 201258341,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,10.50439,0.00059,-0.00061,0.0,,,,,1.75,0.15,-0.43,0.0,,,,,688.424320763714,,,,1180.9937428475514,,,,0.0,402.0,0.0016,-0.0016,0.0,3.384,0.168,-0.216,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5261.147797972675,,,,0.878,0.018,-0.02,0.0,,,,,,,,,,4.502612994207134,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m45.74s,178.6905819,-03d04m58.15s,-3.0828192,84.947,0.3721,-0.369,9.996,0.005,-0.005,8.166,,,9.78271,0.000859,-0.000859,2019-09-05,2019-09,2019-09-05,25.125,0.0
EPIC 201259803.01,EPIC 201259803,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,1.6842079999999982,2.4e-05,-2.4e-05,0.0,,,,,5.51,0.67,-0.9,0.0,,,,,201.1949619343653,,,,457.9806247961806,,,,0.0,14760.0,0.03,-0.032,0.0,1.3224,0.0384,-0.0432,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,6011.922529755911,,,,0.43100000000000005,0.051,-0.069,0.0,,,,,,,,,,4.294979347546298,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h21m31.74s,170.382257,-03d03m39.72s,-3.0610326,325.636,9.1805,-9.1805,16.809,0.423,-0.423,12.941,0.03,-0.03,16.2552,0.001704,-0.001704,2019-09-05,2019-09,2019-09-05,47.61290322580646,0.0
EPIC 201264302.01,EPIC 201264302,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,0.21219399999999666,2.6e-05,-2.6e-05,0.0,,,,,0.7699999999999987,0.18,-0.18,0.0,,,,,10.994070614409566,,,,522.4608543643963,,,,0.0,35139.84741174435,,,,1.8215098822646545,,,,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,,3299.0,,,0.0,0.26,0.05,-0.05,0.0,,,,,0.155,,,0.0,[Fe/H],5.106,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h18m23.31s,169.5971097,-02d59m29.03s,-2.9913978,71.8937,0.2492,-0.2475,14.898,0.025,-0.025,10.357,0.021,-0.021,13.8198,0.000557,-0.000557,2016-06-09,2016-08,2016-06-09,19.129265252773735,0.0
EPIC 201264302.01,EPIC 201264302,0,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,0.21219898999999742,,,0.0,,,,,1.0499999999999998,,,0.0,,,,,14.306808454124905,,,,637.0004242281211,,,,0.0,662.0,,,0.0,0.52,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3468.0,,,0.0,0.37,,,0.0,,,,,,,,,,4.878194502241567,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h18m23.31s,169.5971097,-02d59m29.03s,-2.9913978,71.8937,0.2492,-0.2475,14.898,0.025,-0.025,10.357,0.021,-0.021,13.8198,0.000557,-0.000557,2015-12-05,2016-01,2015-12-05,55.17553524252918,0.0
EPIC 201264302.01,EPIC 201264302,1,CANDIDATE,Kruse et al. 2019,1.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.2122012999999967,2.3e-06,-1.8e-06,0.0,,,,,0.5189999999999992,0.046,-0.123,0.0,,,,,3.3321260000498683,,,,387.1835879268017,,,,0.0,724.9999999999964,0.0034,-0.0039,0.0,0.6239999999999997,0.0288,-0.0504,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5547.938910592928,,,,0.18799999999999994,0.01,-0.004,0.0,,,,,,,,,,4.548734968765674,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h18m23.31s,169.5971097,-02d59m29.03s,-2.9913978,71.8937,0.2492,-0.2475,14.898,0.025,-0.025,10.357,0.021,-0.021,13.8198,0.000557,-0.000557,2019-09-05,2019-09,2019-09-05,19.863013698630084,0.0
EPIC 201270176.01,EPIC 201270176,0,CANDIDATE,Barros et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,1.5778643000000017,,,0.0,,,,,7.55,,,0.0,,,,,45.29700319993316,,,,729.1733811729503,,,,0.0,8910.0,,,0.0,3.02,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4811.0,,,0.0,0.73,,,0.0,,,,,,,,,,4.619902923799835,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h20m31.81s,170.1325248,-02d54m09.48s,-2.9026339,290.883,4.203,-4.086,12.605,0.126,-0.126,10.401,0.023,-0.023,12.2983,0.003337,-0.003337,2015-12-05,2016-01,2015-12-05,42.19922611898795,0.0
EPIC 201270176.01,EPIC 201270176,1,CANDIDATE,Barros et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,1.5777154900000028,,,0.0,,,,,0.9650770761167156,,,,,,,,1274.149295490347,,,,859.163669352048,,,,0.0,18230.0,0.121,-0.121,0.0,3.086,0.148,-0.148,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5163.0,166.99,-108.12,0.0,1.15585,0.065907,-0.089747,0.0,0.87,0.120921,-0.093336,0.0,,,,,,4.25178,0.075081,-0.108147,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h20m31.81s,170.1325248,-02d54m09.48s,-2.9026339,290.883,4.203,-4.086,12.605,0.126,-0.126,10.401,0.023,-0.023,12.2983,0.003337,-0.003337,2016-12-21,2016-10,2016-12-21,15.066115702479351,0.0
EPIC 201270464.01,HIP 55390,1,CANDIDATE,Barros et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,1.5777154900000028,,,0.0,,,,,0.96025490747222,,,,,,,,1170.376005580376,,,,846.5387424161678,,,,0.0,8750.0,0.012,-0.012,0.0,2.993,0.034,-0.034,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7333.0,97.84,-154.55,0.0,2.56752,0.111879,-0.093196,0.0,1.66,0.350747,-0.210514,0.0,,,,,,3.83915,0.105775,-0.058461,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h20m32.02s,170.133417,-02d53m53.57s,-2.8982132,307.784,6.025,-5.801,9.12,0.03,-0.03,8.438,0.023,-0.023,9.0828,0.000267,-0.000267,2016-12-21,2016-10,2016-12-21,72.91666666666669,0.0
EPIC 201274010.01,EPIC 201274010,1,CANDIDATE,Livingston et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,13.011300000000002,0.0052,-0.00422,0.0,,,,,2.4299999999999997,0.25,-0.24,0.0,,,,,184.55882824610734,,,,713.0,21.0,-21.0,0.0,0.0,650.0000000000036,,,0.0,2.2008,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5347.0,122.0,-122.0,0.0,0.880221,,,0.0,0.92,,,0.0,,,,,,4.51267,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h13m14.23s,183.3092954,-02d50m39.07s,-2.844186,501.257,8.49,-8.216,14.003,0.149,-0.149,12.194,0.027,-0.027,13.8764,0.000192,-0.000192,2018-08-02,2018-08,2018-08-02,51.949761360804814,0.0
EPIC 201291843.01,EPIC 201291843,1,CANDIDATE,Barros et al. 2016,1.0,0.0,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,40.70206194,,,0.0,,,,,1.947805869580578,,,,,,,,5.961982122405971,,,,450.5987196952534,,,,0.0,5360.0,0.028,-0.028,0.0,1.621,4.98,-4.98,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3759.0,157.0,-157.0,0.0,0.572892,0.017217,-0.017217,0.0,0.565387,0.020408,-0.020408,0.0,,,,,,4.67427,0.010428,-0.010428,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h53m40.88s,178.420349,-02d34m18.39s,-2.5717754,118.959,0.517,-0.512,14.418,0.05,-0.05,10.591,0.025,-0.025,13.6506,0.000321,-0.000321,2016-12-21,2016-10,2016-12-21,19.14285714285711,0.0
EPIC 201299088.01,EPIC 201299088,1,CANDIDATE,Mayo et al. 2018,1.0,0.0,Published Candidate,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,21.204739,0.005348,-0.005523,0.0,,,,,9.11013939,1.16378405,-0.95135653,0.0,,,,,83.2132855284741,,,,728.7556597847663,,,,0.0,3563.8260259348535,,,,2.8710343034029084,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5154.0,50.0,-50.0,0.0,1.761722,0.212777,-0.1708,0.0,,,,,-0.26,0.08,-0.08,0.0,[Fe/H],3.91,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h08m49.11s,182.2046312,-02d27m52.61s,-2.4646145,573.991,20.314,-20.314,11.965,0.103,-0.103,9.8,0.021,-0.021,11.7673,0.000431,-0.000431,2018-02-15,2018-03,2018-02-15,55.05369114914271,0.0
