,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,Target
1599,10872983,CONFIRMED,11.09432054,4.5945,1517.5,66.5,3.9,835.0,114.81,6046.0,4.486,0.972,1.0550354644220523,0.09910227882387551,1.0
1600,5449777,FALSE POSITIVE,7.216951388,1.89082,4284.5,312.2,41.57,1055.0,292.7,6266.0,4.38,1.056,0.9755788241718295,0.07248544179341322,0.0
1601,6266741,CONFIRMED,16.6658994,4.1934,754.2,60.8,2.85,702.0,57.31,5674.0,4.446,1.032,1.0846607457506399,0.13119319043718466,1.0
1602,10982872,CONFIRMED,2.024143568,2.5273,239.4,88.4,1.94,1597.0,1535.09,5794.0,4.263,1.225,1.0027824069569897,0.03134420500405045,1.0
1603,8806072,CONFIRMED,40.05881661,5.595,1239.4,62.6,3.43,489.0,13.57,5668.0,4.545,0.868,0.9637712768665464,0.22631719506838818,1.0
1604,8781480,FALSE POSITIVE,121.0598037,3.112,1563.0,16.6,1680.99,1792.0,2437.81,3942.0,1.101,60.688,1.6948847782371002,0.5710062369275976,0.0
1605,7108433,FALSE POSITIVE,1.51918335,5.45573,499989.0,899.3,128.17,2517.0,9460.59,7426.0,4.116,1.698,1.3734406602990028,0.02874777541436212,0.0
1606,3847907,CONFIRMED,3.573202801,2.88,2975.0,362.1,5.81,1210.0,507.91,5646.0,4.37,1.08,0.9971994712747723,0.045697587415661954,1.0
1607,3962243,CONFIRMED,48.6478543,5.464,641.8,12.2,4.14,489.0,13.57,5779.0,4.477,0.974,1.0376537080184767,0.26403049454650507,1.0
1608,6887321,FALSE POSITIVE,1.65746034,4.572,22.9,9.1,0.54,1663.0,1808.13,5860.0,4.326,1.13,0.9864871115221456,0.027284754511202266,0.0
1609,5436502,CONFIRMED,23.65369415,8.2183,3341.8,266.3,7.89,731.0,67.65,5739.0,4.191,1.384,1.084442947740034,0.1656770562840735,1.0
1610,10187017,CONFIRMED,7.07136119,2.757,65.7,22.4,0.63,719.0,63.11,4900.0,4.602,0.741,0.8008864473169632,0.06695553386490471,1.0
1611,9119652,FALSE POSITIVE,1.1080999,3.3542,380934.0,155.4,124.19,2212.0,5632.6,5299.0,3.865,1.769,0.8363541079960898,0.019744379529994645,0.0
1612,12255382,FALSE POSITIVE,0.499664962,1.6123,34.3,31.6,0.5,2056.0,4230.98,5570.0,4.561,0.855,0.9702122595510285,0.012199321184721992,0.0
1613,12302530,CONFIRMED,52.6615266,3.1592,1078.1,38.4,1.87,271.0,1.28,3984.0,4.72,0.539,0.5560477131400775,0.22609647842738628,1.0
1614,5792202,CONFIRMED,31.33046135,5.176,5073.8,117.2,6.5,481.0,12.61,5251.0,4.581,0.817,0.9276382366115216,0.18968437408755154,1.0
1615,11401767,CONFIRMED,30.0899459,6.654,242.6,16.6,2.25,660.0,44.79,6056.0,4.332,1.209,1.1449516052051538,0.1980633543916442,1.0
1616,5301750,CONFIRMED,4.22453631,3.128,159.1,16.7,1.6,1254.0,584.24,6036.0,4.326,1.131,0.9882338789739054,0.05094091712021887,1.0
1617,9098810,FALSE POSITIVE,8.258181993,3.9122,311858.0,2981.6,58.19,809.0,101.33,5306.0,4.445,0.888,0.8012360110398203,0.07426267720540056,0.0
1618,5978559,CONFIRMED,95.6114617,7.489,487.4,21.6,2.37,421.0,7.45,6002.0,4.424,1.081,1.1313211765171056,0.4263792806580991,1.0
1619,5471574,FALSE POSITIVE,0.962827066,4.48,86.3,28.7,29.27,3399.0,31471.91,6534.0,3.647,3.028,1.4833589975815875,0.021762482362560856,0.0
1620,2166206,FALSE POSITIVE,8.09695764,3.319,283.5,35.4,34.0,1197.0,484.58,5949.0,4.024,1.707,1.1230564095690472,0.0820243096145721,0.0
1621,7103919,CONFIRMED,10.7769944,2.616,185.6,11.3,1.15,752.0,75.83,5455.0,4.457,0.852,0.7582522682198091,0.08706905403827267,1.0
1622,5299459,CONFIRMED,10.41572666,2.7719,825.3,69.3,3.01,797.0,95.64,5511.0,4.426,0.987,0.9474773439549871,0.09167342895692981,1.0
1623,10577994,CONFIRMED,15.31296388,3.0935,864.9,45.3,2.34,581.0,26.98,5081.0,4.596,0.77,0.8529350844133682,0.11444732518550377,1.0
1624,4455231,CONFIRMED,6.09747233,3.431,217.6,17.4,2.22,1197.0,485.84,5661.0,4.09,1.522,1.0393548176752414,0.0661630197320358,1.0
1625,9652655,FALSE POSITIVE,2.48882685,3.487,80.2,14.2,1.05,1477.0,1124.85,6246.0,4.433,1.092,1.1786362805387864,0.037965040947721844,0.0
1626,11764462,CONFIRMED,5.69919592,2.3906,159.4,35.3,1.16,964.0,204.18,5646.0,4.493,0.932,0.9857490184444901,0.06214296789450148,1.0
1627,8120608,CONFIRMED,7.26731094,2.2691,659.1,47.8,1.14,464.0,10.93,3751.0,4.8,0.443,0.45158757168973246,0.05633227670103301,1.0
1628,3348082,CONFIRMED,33.1981761,4.709,336.7,11.8,3.21,678.0,49.9,5570.0,4.066,1.548,1.0173641767999728,0.20331173440329667,1.0
1629,10872983,CONFIRMED,11.09432054,4.5945,1517.5,66.5,3.9,835.0,114.81,6046.0,4.486,0.972,1.0550354644220523,0.09910227882387551,1.0
1630,11671579,CONFIRMED,5.17624997,5.261,78.7,13.4,1.31,1243.0,565.42,5578.0,4.088,1.497,1.00087105398308,0.058577435209951935,1.0
1631,9730163,CONFIRMED,4.871223664,1.5916,6462.0,50.5,1.56,341.0,3.18,3157.0,5.112,0.18,0.1529253695981948,0.030073181501461516,1.0
1632,9475552,CONFIRMED,6.56606941,1.8455,402.4,25.8,1.83,777.0,86.27,4818.0,4.481,0.856,0.8088762015291423,0.06393791660183065,1.0
1633,4633434,FALSE POSITIVE,22.271198511,4.58598,179042.0,2141.3,39.79,515.0,16.62,5068.0,4.556,0.73,0.6991659165391443,0.13749385567253694,0.0
1634,3865567,FALSE POSITIVE,11.11620211,4.211,4843.9,115.3,8.96,853.0,125.21,6122.0,4.471,0.996,1.0701710674134954,0.09970482447872471,0.0
1635,11303815,FALSE POSITIVE,1.705782214,1.007,278.0,11.5,1.82,1455.0,1060.41,5387.0,4.38,1.009,0.8906700751223888,0.026881210606426256,0.0
1636,8257205,CONFIRMED,148.4601819,5.499,1532.1,33.7,3.61,285.0,1.56,5159.0,4.548,0.821,0.8682021217056017,0.5234490570059752,1.0
1637,5977470,CONFIRMED,140.251943,6.576,567.7,11.9,1.84,271.0,1.28,4821.0,4.529,0.788,0.7655736259676044,0.48327655563704,1.0
1638,9886361,CONFIRMED,54.2811949,5.517,147.8,20.0,2.07,604.0,31.45,6170.0,4.192,1.499,1.2750810584864216,0.3042330183783583,1.0
1639,3328080,CONFIRMED,4.76559056,2.2,67.5,15.2,0.92,1167.0,439.42,5702.0,4.258,1.125,0.836064096052209,0.0522097753234568,1.0
1640,3734501,FALSE POSITIVE,31.1911468,7.003,228.4,11.4,9.36,1131.0,386.78,4785.0,3.009,6.443,1.5456486940558536,0.22420844887811095,0.0
1641,9230021,CONFIRMED,8.74192361,4.235,295.7,18.5,1.94,924.0,172.38,5596.0,4.298,1.145,0.9496104866697657,0.08162953464551814,1.0
1642,4075015,FALSE POSITIVE,1.11431205,2.112,160.4,15.5,1.07,1635.0,1691.99,5776.0,4.554,0.849,0.9413473602378322,0.020614936572419865,0.0
1643,3645282,FALSE POSITIVE,0.673684895,1.161,51.1,7.0,0.7,2001.0,3803.56,5645.0,4.453,0.951,0.936042488376716,0.014711734411186273,0.0
1644,3554031,FALSE POSITIVE,14.8623076,3.161,840.0,14.4,1.57,454.0,10.08,4362.0,4.722,0.554,0.5901386489022231,0.09922847835675608,0.0
1645,5219234,CONFIRMED,3.20539622,2.143,453.6,20.6,1.7,1000.0,236.11,5103.0,4.562,0.787,0.823918004529998,0.03988503339312766,1.0
1646,8196180,FALSE POSITIVE,3.671661096,4.29947,129243.0,3152.6,105.82,1967.0,3539.43,7343.0,4.02,1.94,1.4372687681158454,0.05256320885566044,0.0
1647,4852528,CONFIRMED,4.645382149,2.0271,565.5,40.4,1.33,629.0,36.9,4041.0,4.697,0.567,0.5835803315050776,0.04553115443001934,1.0
1648,9146018,CONFIRMED,21.22349325,4.9416,582.9,60.2,2.63,623.0,35.69,5475.0,4.43,0.982,0.9465803923489862,0.14729609330770463,1.0
1649,7270230,FALSE POSITIVE,6.998099523,2.0488,20285.0,192.3,588.66,853.0,125.22,5612.0,4.566,0.829,0.922664029348535,0.06970470413337601,0.0
1650,9291368,FALSE POSITIVE,3.796448299,11.5917,522879.0,1487.2,232.39,2577.0,10412.56,8117.0,3.748,3.07,1.924027519741112,0.059235614992598745,0.0
1651,8120608,CONFIRMED,7.26731094,2.2691,659.1,47.8,1.14,464.0,10.93,3751.0,4.8,0.443,0.45158757168973246,0.05633227670103301,1.0
1652,10662202,CONFIRMED,21.67699193,3.4555,857.2,34.3,2.95,530.0,18.64,4954.0,4.5,0.828,0.7906698930780505,0.1406884872539543,1.0
1653,8808064,FALSE POSITIVE,447.97028,10.857,512.7,9.2,2.0,230.0,0.67,5911.0,4.53,0.887,0.9722585438450951,1.135065367319246,0.0
1654,9529744,CONFIRMED,17.9346606,6.25,142.7,18.8,2.8,1002.0,238.78,6426.0,4.013,1.775,1.18394422470664,0.14185130578979158,1.0
1655,11968463,CONFIRMED,15.1622287,7.332,479.8,28.5,3.12,829.0,111.74,6325.0,4.409,1.112,1.1564959149939114,0.12583966254092602,1.0
1656,3335816,FALSE POSITIVE,3.711013336,3.31024,24989.1,757.0,55.69,1436.0,1003.75,6338.0,4.256,1.247,1.0225096974817034,0.047258322731067226,0.0
1657,8780959,CONFIRMED,9.6310258,5.255,297.2,12.7,2.9,1094.0,338.33,6432.0,4.207,1.345,1.0626227197996636,0.09040009326391515,1.0
1658,2990873,CONFIRMED,16.22378479,2.5462,262.3,20.6,1.51,676.0,49.35,5547.0,4.46,0.925,0.8999491975795072,0.12108813710020909,1.0
1659,11442793,CONFIRMED,59.7371443,8.0006,566.4,43.5,2.84,520.0,17.26,5970.0,4.317,1.2,1.0896750841238974,0.3077439051645837,1.0
1660,10081899,FALSE POSITIVE,522.64613,17.77,648.1,10.5,0.8,92.0,0.02,3439.0,4.939,0.318,0.320471024365216,0.8689515537041619,0.0
1661,7767559,FALSE POSITIVE,4.409409243,3.8636,12861.0,85.8,10.95,1101.0,347.06,5600.0,4.368,0.975,0.8089911301355169,0.04903381385299056,0.0
1662,4548011,CONFIRMED,6.28384079,4.291,35.7,14.9,0.73,1108.0,356.49,5888.0,4.275,1.227,1.0342455335480496,0.06739362473112342,1.0
1663,9143254,FALSE POSITIVE,1.137525054,2.68228,18006.1,633.1,42.74,1746.0,2197.52,5912.0,4.467,0.937,0.9384555571400244,0.020878823960959615,0.0
1664,6778289,FALSE POSITIVE,30.130130001,13.4919,280751.0,2583.7,83.75,753.0,76.07,6674.0,4.286,1.347,1.2784087074679038,0.20566073912159763,0.0
1665,2708445,FALSE POSITIVE,1.89117723,6.986,176.2,17.4,164.49,3536.0,36995.02,5086.0,2.66,6.86,0.78448159698328,0.027602169731279297,0.0
1666,7543649,FALSE POSITIVE,3.582076914,4.4228,1534.4,138.4,5.33,1265.0,604.27,6109.0,4.422,0.993,0.9502393822124982,0.04504311617680857,0.0
1667,10268809,FALSE POSITIVE,24.70932686,5.0698,29265.0,284.7,25.1,662.0,45.33,6065.0,4.427,1.023,1.0202011200965604,0.16713344183412265,0.0
1668,10130039,CONFIRMED,5.47033376,3.1441,112.0,32.7,1.15,1090.0,334.27,5782.0,4.34,1.095,0.9566713474842786,0.05986747672071202,1.0
1669,6677841,CONFIRMED,98.353149,24.708,423.0,30.5,4.13,552.0,21.96,6366.0,4.045,1.697,1.1649256642441963,0.43875195633578473,1.0
1670,9518651,FALSE POSITIVE,2.17823752,2.259,44.0,10.1,0.64,1473.0,1114.8,6052.0,4.422,0.969,0.9048614425465968,0.031807167734970596,0.0
1671,4862625,FALSE POSITIVE,541.742985,10.47,1038.6,25.9,3.39,248.0,0.9,6373.0,4.438,1.047,1.096043755121932,1.3409079845424092,0.0
1672,7132798,CONFIRMED,4.12511935,2.877,114.7,21.6,0.88,1016.0,252.18,5598.0,4.565,0.83,0.9227641495643064,0.049005940895648595,1.0
1673,8960918,FALSE POSITIVE,1.19087362,1.785,67.5,8.0,0.73,1489.0,1165.78,5158.0,4.464,0.888,0.837067461101121,0.020721669943806014,0.0
1674,6685609,CONFIRMED,3.07155284,4.0935,86.0,27.2,1.65,1556.0,1389.97,5918.0,4.127,1.555,1.1813955082771792,0.04371507699370901,1.0
1675,9963524,CONFIRMED,18.36974658,2.939,1143.3,20.1,3.58,582.0,27.14,5244.0,4.538,0.81,0.8258564525496436,0.1278295070251534,1.0
1676,10208894,FALSE POSITIVE,183.836254,13.088,1046.2,15.7,51.64,852.0,124.46,4959.0,2.569,11.963,1.9347049110061616,0.7884118947993097,0.0
1677,6541920,CONFIRMED,118.3786735,9.5574,1083.3,83.1,3.4,376.0,4.75,5657.0,4.364,1.046,0.922566961151679,0.45931337695316193,1.0
1678,6278762,CONFIRMED,7.74347801,2.7878,77.8,24.4,0.62,727.0,65.88,5051.0,4.562,0.721,0.6915204981083629,0.06773605210737638,1.0
1679,7673192,CONFIRMED,4.02877097,3.173,100.4,18.6,1.21,1311.0,699.45,6052.0,4.285,1.202,1.0156485759469245,0.04980699679569383,1.0
1680,10864531,CONFIRMED,83.4887405,6.21,955.4,24.7,2.95,411.0,6.76,5910.0,4.505,0.94,1.03083756355903,0.3776384155349708,1.0
1681,4545570,CONFIRMED,5.60473115,2.885,210.0,11.9,1.11,866.0,132.98,5401.0,4.593,0.777,0.8625346807616732,0.05877909033786304,1.0
1682,11080405,CONFIRMED,12.3101351,3.797,263.7,12.9,1.51,651.0,42.42,5009.0,4.491,0.84,0.7970638281804603,0.09673873297614709,1.0
1683,9714550,CONFIRMED,4.73292061,1.746,151.6,15.5,0.97,957.0,198.57,5595.0,4.581,0.796,0.8805634683550528,0.05287704575245874,1.0
1684,11548140,FALSE POSITIVE,1.378649746,1.2232,22462.0,172.2,6.51,734.0,68.34,3440.0,4.82,0.439,0.4643693735405342,0.018772320848609216,0.0
1685,6962977,CONFIRMED,11.97884409,3.751,707.9,27.8,2.11,678.0,49.87,5296.0,4.538,0.808,0.8217831840228174,0.09596727730648166,1.0
1686,2441728,FALSE POSITIVE,0.856895349,1.3078,82.2,33.1,0.82,1881.0,2960.82,6021.0,4.537,0.873,0.9571125612640727,0.017399376174586603,0.0
1687,6786037,CONFIRMED,21.05349939,7.1605,496.6,39.1,2.75,731.0,67.48,5751.0,4.254,1.247,1.0178116921677567,0.15009497580477332,1.0
1688,11760959,FALSE POSITIVE,3.47021401,2.289,1105.2,8.3,2.4,933.0,179.02,4922.0,4.555,0.744,0.7245700852253958,0.04028949164478283,0.0
1689,6521045,CONFIRMED,6.88707073,4.4679,68.7,38.2,1.3,1155.0,420.97,5788.0,4.122,1.474,1.0493720573542549,0.07198803889027801,1.0
1690,7416306,FALSE POSITIVE,137.396194,17.61,155.4,13.2,3.38,517.0,16.87,5425.0,3.704,2.655,1.3003599329411217,0.5687636205144626,0.0
1691,5725087,FALSE POSITIVE,0.366197145,1.2335,275.3,16.7,51.34,9983.0,2335438.28,4448.0,1.694,31.5,1.788774669013893,0.012159694485928406,0.0
1692,9027909,CONFIRMED,64.6589166,7.71,235.4,13.9,2.12,535.0,19.39,5821.0,4.172,1.395,1.0545882878932673,0.3209032229073363,1.0
1693,10031885,FALSE POSITIVE,8.58969597,8.471,245.1,45.9,20.8,882.0,143.02,6024.0,4.523,0.9,0.9849621628456682,0.08166811393521164,0.0
1694,10513530,CONFIRMED,3.52467888,2.484,129.7,12.3,1.46,1098.0,344.61,5372.0,4.434,0.916,0.8312381668520586,0.042616948009306155,1.0
1695,5709725,CONFIRMED,86.4943704,7.471,995.2,42.6,3.07,367.0,4.29,5252.0,4.442,0.898,0.813742880516207,0.35734011848608643,1.0
1696,4157325,CONFIRMED,12.20951755,4.1808,538.1,45.5,2.61,791.0,92.68,5670.0,4.397,1.022,0.9502465908623206,0.10201685345653673,1.0
1697,5358241,CONFIRMED,9.75192101,4.793,418.0,28.5,2.76,870.0,135.66,5775.0,4.405,1.053,1.0275223353752945,0.09014009722339414,1.0
1698,5956977,FALSE POSITIVE,77.773042,2.285,432.6,7.7,15.03,955.0,196.5,4763.0,2.685,7.068,0.8821198811018113,0.3419711032504343,0.0
1699,12404954,CONFIRMED,3.247548814,2.5146,209.7,51.6,1.41,1181.0,460.67,5703.0,4.498,0.975,1.0912990068986863,0.044185440981298826,1.0
1700,7376983,CONFIRMED,5.644914154,2.2599,1397.9,63.9,2.66,744.0,72.38,4769.0,4.622,0.714,0.7786296762351206,0.057078956793578516,1.0
1701,11873166,FALSE POSITIVE,0.734426335,2.7415,99056.0,429.7,51.42,2106.0,4660.36,6108.0,4.471,0.997,1.0723210840839474,0.016305517663897026,0.0
1702,11037335,CONFIRMED,10.44635944,2.749,354.2,34.4,2.18,812.0,102.77,5968.0,4.534,0.881,0.9680244917259617,0.09251232032715978,1.0
1703,4540632,FALSE POSITIVE,31.005392846,3.073,560314.0,1236.1,141.82,682.0,51.25,5023.0,3.9,1.784,0.9219857922914146,0.18798666806501813,0.0
1704,9934274,FALSE POSITIVE,4.99471597,3.44,53.0,14.1,2.2,1861.0,2836.06,6409.0,3.706,2.83,1.4842511689640734,0.06522846315180225,0.0
1705,2437060,FALSE POSITIVE,3.187087241,7.2897,129093.0,197.0,928.96,4037.0,62743.06,4599.0,2.137,23.673,2.8018257659293324,0.05974989659113717,0.0
1706,5794379,CONFIRMED,36.06588163,4.3246,1563.8,51.7,2.64,397.0,5.88,4702.0,4.592,0.686,0.6707841004510194,0.1870048071140869,1.0
1707,7183745,CONFIRMED,28.4750006,4.718,763.8,21.4,2.64,489.0,13.5,4996.0,4.497,0.831,0.7909273183149266,0.1687649163897573,1.0
1708,11389771,CONFIRMED,5.41908491,2.3379,231.0,20.2,1.38,989.0,225.71,5814.0,4.523,0.881,0.9438138484894527,0.059225249776921465,1.0
1709,4908495,FALSE POSITIVE,1.560158562,3.4248,240156.0,459.9,45.91,1223.0,530.79,4926.0,4.548,0.749,0.7226003440131451,0.023623234575439092,0.0
1710,10619192,CONFIRMED,1.485710994,2.2874,20823.9,1176.6,14.48,1562.0,1404.81,5624.0,4.432,1.018,1.0219510273685855,0.025666130700297312,1.0
1711,7116282,FALSE POSITIVE,0.566798676,2.777,59.9,12.8,0.68,2051.0,4160.07,5490.0,4.436,0.887,0.7830360704844365,0.012353991250192202,0.0
1712,7517261,CONFIRMED,23.2385587,8.432,161.2,15.5,2.18,903.0,157.09,6602.0,4.108,1.685,1.3278051201744263,0.17516408068327818,1.0
1713,3762468,CONFIRMED,3.003879547,3.2848,8538.0,80.8,10.96,1438.0,1011.87,6311.0,4.398,1.172,1.252534658559378,0.04391832233002475,1.0
1714,5374854,CONFIRMED,23.7832097,7.939,256.5,38.3,2.01,725.0,65.26,5877.0,4.233,1.265,0.9979656189677842,0.16173834141317417,1.0
1715,6678383,CONFIRMED,51.75530504,7.4355,609.2,116.9,2.61,515.0,16.6,5979.0,4.394,1.005,0.9125709760652733,0.26362481078548006,1.0
1716,3448130,CONFIRMED,78.5461106,8.689,658.7,35.6,3.55,501.0,14.85,5808.0,4.172,1.397,1.0576143646392475,0.36569558628853754,1.0
1717,10875245,CONFIRMED,7.95825328,4.377,50.0,14.7,1.06,1074.0,314.15,5847.0,4.191,1.402,1.1128344351682324,0.0808381138520457,1.0
1718,4758350,FALSE POSITIVE,1.120997701,11.243,145.6,58.1,66.58,3992.0,60096.61,6720.0,3.373,4.845,2.0207942216142407,0.026699594177929234,0.0
1719,6470917,FALSE POSITIVE,1.506019633,2.408,136.9,18.8,1.08,1628.0,1660.03,6065.0,4.454,0.896,0.8328188528595682,0.024191608946477122,0.0
1720,9873254,CONFIRMED,0.900375925,1.257,41.4,14.6,0.82,2078.0,4399.18,5676.0,4.247,1.28,1.0552478303336934,0.01857782583898498,1.0
1721,6278762,CONFIRMED,4.54586982,1.756,76.5,24.4,0.65,868.0,134.21,5051.0,4.562,0.721,0.6915204981083629,0.04749054618445947,1.0
1722,8962094,CONFIRMED,30.86436512,2.9557,551.3,51.8,2.23,527.0,18.22,5677.0,4.563,0.828,0.9141031429202515,0.1868805547468779,1.0
1723,10353968,CONFIRMED,9.07098164,2.6903,1026.2,59.1,2.94,825.0,109.61,5672.0,4.506,0.929,1.009173775986942,0.08537924814568364,1.0
1724,10664416,FALSE POSITIVE,25.3239215,70.405,1379.7,214.5,19.02,484.0,12.94,5128.0,4.6,0.668,0.6478693785134122,0.14603062328060998,0.0
1725,4150539,FALSE POSITIVE,94.219289,24.312,1025.9,37.6,2.15,285.0,1.57,4641.0,4.589,0.694,0.6817944623599946,0.35664695479596104,0.0
1726,9480189,CONFIRMED,2.382652873,1.8888,705.4,45.5,2.74,1237.0,553.53,5188.0,4.4,0.973,0.8672817527848086,0.03329313830470394,1.0
1727,8164257,CONFIRMED,16.85825609,2.0728,759.6,21.8,2.51,576.0,26.05,4954.0,4.5,0.828,0.7906698930780505,0.11897826928928304,1.0
1728,10978763,CONFIRMED,10.55840479,3.366,194.2,14.6,1.41,796.0,94.94,5353.0,4.358,1.023,0.8703336918752484,0.08992662325506846,1.0
1729,5436502,CONFIRMED,23.65369415,8.2183,3341.8,266.3,7.89,731.0,67.65,5739.0,4.191,1.384,1.084442947740034,0.1656770562840735,1.0
1730,10908248,CONFIRMED,39.859505,7.987,155.5,13.9,1.62,597.0,29.97,5675.0,4.209,1.292,0.9850529045334262,0.22721409449599056,1.0
1731,9093859,FALSE POSITIVE,3.0447752,7.35,74.9,8.6,0.68,1061.0,299.07,5390.0,4.591,0.78,0.8652143901632476,0.039174688242001175,0.0
1732,10616415,FALSE POSITIVE,1.120646438,1.7664,322.5,45.7,89.35,2783.0,14127.22,4972.0,3.449,4.034,1.6688077821952743,0.025044286541589605,0.0
1733,11754553,CONFIRMED,16.38489988,3.0249,1127.1,28.9,2.0,433.0,8.35,4126.0,4.661,0.615,0.6319529712994362,0.10833902677844048,1.0
1734,7618364,FALSE POSITIVE,1.302061421,1.8238,1046.1,29.5,92.86,3345.0,29636.26,7757.0,3.837,2.783,1.940711329783046,0.02910731258916619,0.0
1735,9540450,FALSE POSITIVE,1.077358008,3.6713,311051.0,537.4,70.64,1925.0,3242.53,6100.0,4.397,1.064,1.0299538954439411,0.020770172630631748,0.0
1736,7440748,CONFIRMED,7.064252021,1.3867,728.9,52.5,2.37,769.0,82.76,5076.0,4.55,0.799,0.8260913738311292,0.06760533471915177,1.0
1737,11568987,CONFIRMED,15.95995611,4.3149,523.2,70.9,2.27,721.0,63.95,5936.0,4.501,0.965,1.076438333665798,0.12713886463818064,1.0
1738,10057494,CONFIRMED,2.41810158,2.144,46.8,13.4,0.85,1602.0,1555.96,6258.0,4.307,1.239,1.1352124393136092,0.03677925175300686,1.0
1739,7102316,CONFIRMED,37.0551726,5.439,1028.8,23.2,3.19,498.0,14.59,5642.0,4.542,0.846,0.9092331358813343,0.21072616353496415,1.0
1740,3120308,FALSE POSITIVE,10.26558924,3.879,254.6,18.8,1.65,828.0,111.18,5774.0,4.458,0.98,1.0055106618787133,0.09260738700664094,0.0
1741,11752906,CONFIRMED,20.6180348,3.267,769.5,16.3,1.57,359.0,3.92,3757.0,4.681,0.576,0.5804696205468266,0.12274924397676086,1.0
1742,7117355,FALSE POSITIVE,0.566798364,3.172,38.6,14.1,0.66,2272.0,6280.34,5864.0,4.411,1.04,1.016251517693768,0.013475563752209188,0.0
1743,3836522,FALSE POSITIVE,1.540393027,1.75,526.2,72.1,2.17,1502.0,1200.85,5466.0,4.396,0.946,0.81230065119486,0.024354961369925657,0.0
1744,3645438,CONFIRMED,7.298142,3.024,370.5,13.6,1.6,786.0,90.04,5119.0,4.508,0.834,0.8170838561942291,0.06883741681399232,1.0
1745,4049108,FALSE POSITIVE,4.804469031,3.4587,744.4,67.3,3.35,953.0,194.68,5470.0,4.528,0.809,0.8050661597070382,0.05183641260456145,0.0
1746,11450414,CONFIRMED,85.517344,9.331,270.2,12.9,3.04,482.0,12.75,5592.0,4.115,1.451,1.0006204016452138,0.3799444186416293,1.0
1747,5289854,CONFIRMED,15.3825394,3.815,550.5,18.4,2.14,714.0,61.61,5896.0,4.516,0.914,0.999601548109257,0.12102873091301196,1.0
1748,5301750,CONFIRMED,12.88291395,5.676,460.5,33.6,3.15,865.0,132.23,6036.0,4.326,1.131,0.9882338789739054,0.10712482662697242,1.0
1749,6442340,CONFIRMED,23.4433748,5.768,85.0,14.1,1.29,681.0,50.72,5762.0,4.314,1.143,0.9818089559820778,0.1593247450887442,1.0
1750,10460984,CONFIRMED,5.03505665,1.804,151.5,16.6,1.63,1141.0,401.23,5888.0,4.342,1.097,0.9646011686277594,0.056804095729332454,1.0
1751,7109675,CONFIRMED,6.76652928,2.9004,450.7,29.2,1.97,845.0,120.48,5149.0,4.447,0.93,0.8828774525674498,0.06716426514798698,1.0
1752,5735762,CONFIRMED,4.77800306,2.7361,473.0,115.4,1.85,932.0,177.79,5192.0,4.489,0.873,0.8569648640207777,0.0527326305239288,1.0
1753,6678383,CONFIRMED,11.427550984,4.6074,500.9,165.5,2.35,852.0,124.31,5979.0,4.394,1.005,0.9125709760652733,0.09630565980530452,1.0
1754,7582689,CONFIRMED,6.80257947,4.608,32.7,14.7,0.73,1026.0,262.26,6006.0,4.403,1.082,1.079913698451923,0.0720841167410455,1.0
1755,5725851,FALSE POSITIVE,1.140133012,9.251,223.2,63.4,126.77,4370.0,86385.22,6715.0,3.211,5.97,2.112920665904022,0.027406835470744396,0.0
1756,11071207,FALSE POSITIVE,8.04963472,6.00488,279647.0,5246.5,95.98,1247.0,571.1,6698.0,4.171,1.485,1.1923051940976908,0.08335034645486407,0.0
1757,9973855,FALSE POSITIVE,2.95600563,2.6717,76.1,35.5,0.81,1211.0,509.55,5668.0,4.472,0.916,0.907246864498059,0.03902169635449887,0.0
1758,6525196,FALSE POSITIVE,1.710299164,3.92227,157266.0,2291.1,57.97,1638.0,1700.05,6082.0,4.385,1.006,0.8956338312058577,0.026978576713821,0.0
1759,6126076,FALSE POSITIVE,0.909314811,2.2053,40.5,30.2,0.99,2503.0,9311.68,6508.0,4.163,1.447,1.1114030667683779,0.019026585433147197,0.0
1760,8743244,FALSE POSITIVE,365.61087,16.102,1116.0,12.3,4.42,273.0,1.32,6060.0,4.408,1.068,1.064331789764067,1.0216431468457772,0.0
1761,9702006,CONFIRMED,6.24564633,2.459,212.0,11.9,1.06,731.0,67.62,4858.0,4.622,0.707,0.763437267135185,0.060660156433339364,1.0
1762,10973664,CONFIRMED,11.67894236,1.2641,1185.1,23.1,4.17,830.0,112.07,6122.0,4.487,0.964,1.0401323319540425,0.10206872522805484,1.0
1763,8878187,CONFIRMED,3.032147946,3.8627,488.6,103.1,3.62,1507.0,1218.88,5827.0,4.151,1.447,1.0811142476961435,0.04207766232412776,1.0
1764,11442793,CONFIRMED,59.7371443,8.0006,566.4,43.5,2.84,520.0,17.26,5970.0,4.317,1.2,1.0896750841238974,0.3077439051645837,1.0
1765,11147276,FALSE POSITIVE,1.566528935,3.2593,92511.0,485.0,49.66,1551.0,1371.7,5883.0,4.471,0.905,0.8835511307159745,0.02532971626277675,0.0
1766,11912941,FALSE POSITIVE,3.74784374,3.658,116.5,12.8,1.08,1226.0,534.57,6122.0,4.471,0.996,1.0701710674134954,0.04829841372417765,0.0
